2009-09,2010-03,2012-01,2012-11,2014-04,2009-06,2009-08,2010-06,2010-08,2010-10,2011-06,2011-07,2011-10,2012-03,2012-07,2012-09,2013-05,2013-09,2009-11,2011-03,2011-11,2011-12,2013-01,2013-12,2014-05,2009-07,2009-12,2010-01,2010-05,2010-07,2010-11,2010-12,2011-01,2011-09,2013-04,2013-06,2013-07,2014-07,2009-02,2009-03,2009-10,2010-04,2011-02,2011-04,2012-08,2012-12,2013-03,2014-01,2014-06,2010-09,2011-05,2012-04,2012-10,2013-08,2013-10,2013-11,2014-03,2009-05,2012-06,2011-08,2012-05,2012-02,2013-02,2014-02,2010-02,2009-04,2009-01,plz,lat,lon
122.24,162.95,169.23,160.71,63.5,126.83,29.84,974.1,10.04,122.68,399.03,541.72,283.46,537.43,70.27,151.97,19.02,83.34,206.86,121.91,369.38,1475.58,69.49,55.73,54.81,28.71,413.78,47.16,358.56,55.6,35.15,445.1,77.94,96.45,82.14,89.67,269.23,75.88,,28.34,59.46,272.56,24.05,672.32,133.04,22.52,75.89,77.56,66.4,642.16,127.88,69.5,131.48,345.88,33.05,84.16,79.05,92.62,82.62,84.16,51.44,184.69,83.15,101.34,14.57,86.56,,41812,6.339,51.068
20.08,8.75,36.17,18.68,,,5.74,56.46,,27.38,12.35,13.15,19.82,188.52,5.66,4.77,19.93,11.17,,,84.86,151.89,14.92,22.47,7.14,25.78,63.35,,21.72,13.08,26.52,19.35,,19.78,13.85,11.5,,20.0,6.75,14.15,10.43,59.62,,4.07,7.4,37.41,6.33,4.32,9.87,8.88,16.15,27.5,8.38,5.46,,10.0,10.02,3.6,17.02,49.18,173.85,4.18,4.46,8.58,34.02,4.2,,52224,6.284,50.739
252.93,372.65,148.54,326.86,19.66,99.66,185.11,1036.99,161.53,296.57,644.37,84.9,30.75,441.76,58.52,224.19,46.52,62.23,391.2,,257.73,3121.68,38.56,20.44,13.3,109.37,1024.35,6.16,66.64,624.9,272.23,842.18,16.65,44.61,119.54,34.35,66.47,73.1,,73.76,413.01,249.96,28.8,153.1,194.44,238.89,499.75,14.03,91.1,911.34,,446.76,312.22,56.0,6.67,23.9,19.56,58.78,1044.95,20.71,143.66,109.82,159.54,5.2,71.0,108.3,,47638,6.259,51.429
282.49,322.59,,82.34,,158.52,59.42,864.53,3.23,32.43,58.42,10.59,36.79,309.34,19.9,40.53,13.44,4.06,52.9,,163.36,860.4,48.09,,14.5,21.42,48.18,,225.32,105.66,45.5,184.71,,42.34,14.89,21.7,12.5,42.53,23.14,1.05,311.02,565.64,99.12,5.32,5.63,20.8,20.96,12.19,9.18,144.09,7.03,,101.22,23.24,75.7,10.24,13.54,9.0,163.58,47.91,59.8,38.12,,11.49,4.2,3.6,,41366,6.271,51.218
282.69,127.36,131.42,77.32,38.22,99.18,167.61,631.47,49.55,254.33,121.36,222.32,155.2,527.44,117.1,20.24,26.44,17.64,408.59,154.77,307.8,782.08,4.9,,71.34,199.76,699.92,170.73,313.12,741.8,148.53,183.12,245.94,142.6,4.41,19.61,,6.0,48.06,92.02,282.12,234.97,49.82,78.49,17.86,53.48,23.1,,6.44,375.42,25.8,169.79,87.27,7.42,110.35,2.97,,147.15,504.78,271.02,14.04,141.61,10.0,,24.99,106.17,,47589,6.294,51.676
67.68,29.75,36.58,60.96,,11.44,14.34,175.5,16.38,46.98,26.32,30.84,,307.09,32.38,18.05,,,86.94,,64.54,227.04,203.52,8.6,,32.85,683.88,40.0,34.25,124.88,17.94,108.73,38.25,103.1,26.73,139.7,,4.08,,7.5,11.88,41.36,13.34,,44.35,96.2,,12.42,,92.86,45.16,29.83,134.91,21.13,,,,,116.95,82.48,8.14,,29.3,,,,,54608,6.304,50.238
50.76,149.78,108.17,71.78,10.0,7.38,,501.57,,61.33,195.78,24.61,36.29,233.7,627.34,43.55,5.57,30.96,34.36,4.4,11.7,368.19,,79.5,9.94,,309.97,19.4,343.6,57.31,17.86,55.7,171.52,2590.96,23.0,44.79,,20.7,,,178.52,233.96,,9.88,5.75,45.46,10.0,7.41,,21.27,66.78,24.32,25.02,349.21,7.7,,6.62,,239.3,137.99,25.86,11.52,24.67,8.25,46.74,,,54675,6.305,49.932
255.1,33.48,161.77,17.15,32.18,30.6,224.68,627.92,83.91,214.99,137.82,26.36,26.28,983.75,42.0,458.95,51.63,4.75,67.17,20.25,264.46,1306.96,29.54,25.28,18.2,195.32,555.79,728.16,422.25,121.9,183.34,250.9,180.94,59.49,39.57,51.4,27.95,83.54,,18.04,112.71,13.91,5.52,,52.01,77.5,348.63,5.2,27.25,449.25,108.73,14.88,184.18,15.18,,33.31,,50.22,2350.13,89.17,286.8,20.23,22.44,66.43,63.8,6.84,,47546,6.311,51.75
48.21,205.1,375.73,90.64,9.99,107.26,111.44,1448.43,266.21,227.27,235.26,338.42,218.01,524.65,104.82,77.84,594.5,36.97,353.75,14.0,271.7,664.26,1166.92,70.92,33.56,249.06,274.02,359.78,216.93,422.36,106.33,3112.42,74.9,105.6,431.85,155.32,67.32,2377.47,6.08,1.35,157.62,159.18,19.42,35.03,152.36,5633.4,6321.28,16.0,26.48,229.2,96.41,220.31,180.66,54.78,79.36,23.39,57.28,44.28,1483.6,132.75,68.03,209.8,592.01,12.24,39.1,8.84,,54597,6.318,50.158
,,,9.8,,,29.88,163.89,7.0,,22.0,48.62,1479.21,49.82,,,,,9.2,9.31,24.62,98.17,18.0,,,,170.6,24.6,99.8,63.36,18.33,4.37,22.0,8.33,,6.0,,,,,29.88,,,,6.66,,,,5.1,21.66,101.15,,19.26,,,,,,30.78,24.28,5.56,,11.0,29.9,29.9,,,54687,6.274,50.086
68.55,129.26,,5.32,6.76,,174.72,595.14,,35.01,79.72,50.76,118.46,310.08,62.56,8.4,,3.0,41.76,,31.84,364.84,18.87,,4.34,22.63,448.58,26.5,171.17,94.09,125.48,277.5,88.83,,,13.9,,,,59.22,31.9,102.38,,70.78,11.84,49.38,,,,176.3,72.75,,35.22,155.0,,,14.7,11.16,280.51,102.1,11.7,,9.0,,,14.4,,47625,6.292,51.561
,4.84,,7.22,,32.94,12.39,317.41,,45.02,6.11,,,79.62,152.52,85.61,15.84,,,,29.67,92.03,,,9.66,,245.17,,,,63.28,151.04,,6.1,39.39,,40.12,,,,43.76,13.6,,,7.68,117.75,,,9.4,,,,9.75,9.8,,4.0,,6.0,,10.36,,10.56,10.0,,,,,47627,6.272,51.629
,74.28,10.0,14.1,4.68,10.26,,276.8,118.89,79.47,19.24,59.9,,140.31,46.68,11.34,10.42,6.72,131.2,,750.1,172.36,35.1,15.86,,34.38,283.4,,100.85,26.68,36.3,228.44,66.88,26.82,,24.4,,34.34,29.92,13.86,32.21,120.65,10.62,,10.72,,,,,121.02,37.8,86.33,5.52,,7.8,11.76,4.2,30.0,67.86,,20.09,22.37,,,,7.6,,47626,6.313,51.594
36.47,47.14,5.04,54.45,81.46,7.2,87.52,289.63,,21.42,59.17,21.27,138.87,196.29,7.6,43.17,63.14,8.33,69.52,,70.97,183.94,49.76,,14.64,57.04,112.09,165.75,27.57,35.94,17.6,12.5,,,329.22,48.22,28.7,,4.05,,28.14,16.93,,7.75,128.76,9.06,71.48,,15.88,50.92,146.87,15.36,85.52,22.0,25.36,16.91,116.59,26.54,109.72,189.89,8.38,14.48,30.57,,,19.48,,52152,6.329,50.614
57.96,50.7,119.26,20.23,58.89,7.56,41.94,488.83,40.5,9.45,146.06,8.64,32.7,857.69,218.4,2048.52,13.38,10.65,,32.64,121.1,480.2,97.02,24.22,,,208.9,13.76,81.75,172.71,24.32,101.36,,135.63,,46.02,5.6,5.2,,,131.14,274.52,,23.01,11.16,25.32,4.0,11.84,112.2,36.21,64.64,263.38,21.68,,29.64,18.42,6.75,,26.0,155.0,261.84,3.37,,14.04,12.42,,,41751,6.32,51.254
56.42,183.09,157.34,56.74,15.32,46.08,10.44,255.54,27.35,5.06,210.47,50.72,134.0,313.93,27.9,72.67,28.51,49.25,43.0,36.5,122.89,1673.54,117.85,9.94,,34.01,223.32,13.94,275.62,49.78,82.5,126.42,5.64,230.97,,37.09,21.05,139.59,,,38.9,287.63,,199.22,26.55,184.94,78.2,11.32,54.6,54.69,45.9,27.97,67.37,43.52,23.93,16.38,55.32,20.52,527.38,215.46,5.5,,23.03,37.42,102.84,3.51,,52428,6.369,50.928
212.71,25.53,5.8,46.83,,34.53,43.0,366.54,15.07,62.94,229.18,72.19,65.4,524.55,60.72,,18.71,,55.9,60.0,772.26,1534.72,41.57,9.25,,74.7,376.27,,363.67,15.04,117.34,313.0,29.26,303.54,21.12,16.76,,10.8,,,416.96,181.5,,48.53,22.73,40.01,9.8,,185.91,236.75,46.98,,7.27,,71.34,15.8,13.57,10.08,274.42,197.77,149.02,90.09,38.2,,9.98,,,47669,6.326,51.4
5.72,43.4,24.3,26.32,20.97,18.1,537.81,94.18,86.8,24.48,75.63,82.6,26.28,260.94,16.71,21.72,29.78,53.0,24.66,,122.97,173.92,23.74,13.87,16.56,4.9,82.52,8.28,48.28,677.02,51.19,5.55,,59.3,41.87,5.72,44.04,9.88,,,15.82,18.63,3.91,,12.25,23.6,2.93,,,42.0,47.28,,47.1,15.12,104.3,23.92,38.12,16.33,195.96,5.52,20.9,25.92,,40.26,10.54,15.3,,52393,6.373,50.711
4.32,30.6,14.01,16.55,,5.08,17.52,241.96,5.18,42.72,3.36,87.0,36.13,87.31,,3.0,34.63,6.27,64.85,13.57,606.22,192.39,9.44,37.04,,73.71,135.21,,29.67,36.39,41.05,77.56,,24.0,28.04,26.53,,7.8,,20.0,30.44,96.04,8.68,15.95,11.3,,25.53,,,93.74,99.09,,9.99,,5.33,,6.25,,3.92,3.36,3.52,35.2,,,9.04,,,41179,6.352,51.157
74.49,51.69,65.52,140.94,161.92,,102.52,660.51,113.32,69.93,201.48,212.66,7.44,401.26,57.72,26.89,24.99,,235.1,35.8,103.46,740.51,29.14,407.55,,128.46,330.8,,478.14,294.1,326.7,369.15,155.28,8.91,,25.04,84.82,77.38,8.8,,55.84,63.54,,79.51,48.92,6.21,42.57,37.75,57.14,241.08,179.74,91.1,134.39,56.45,19.19,,,3.6,636.66,274.36,979.2,,7.0,10.0,29.97,119.69,,47665,6.375,51.615
6.44,46.02,,5.36,24.59,17.8,52.58,92.09,49.88,70.84,93.02,67.56,183.74,180.59,26.66,16.13,13.08,7.5,18.25,,30.11,330.29,17.74,,9.95,22.1,150.14,20.0,90.68,41.72,13.06,38.1,,36.15,3.25,10.35,19.86,20.0,5.21,4.9,28.56,8.2,,7.74,63.22,,27.56,13.24,16.89,100.44,57.21,28.26,,4.1,9.88,34.98,23.54,13.34,16.12,82.91,,8.82,1.14,,9.46,,,52379,6.364,50.799
46.44,9.36,57.6,,10.0,,,327.95,,7.0,92.35,78.84,11.72,56.76,15.36,28.59,99.84,9.95,9.67,,29.0,164.27,,,,,119.55,8.0,30.56,15.2,,20.18,,22.31,6.24,6.86,,,,,29.17,114.57,7.8,,,,,,,33.24,29.9,32.36,61.14,,,7.02,,,,5.88,6.44,,13.87,,,16.56,,54649,6.374,50.085
218.76,171.14,73.02,44.24,22.52,166.96,99.83,1901.83,27.36,32.15,414.4,108.86,162.71,859.28,213.33,41.16,161.88,14.46,356.46,50.64,289.2,1600.21,142.29,5.74,13.36,119.92,329.89,109.4,175.28,279.18,43.34,388.05,22.94,95.9,48.98,42.37,133.2,50.62,13.2,60.89,145.45,97.58,5.64,53.48,51.41,45.1,9.2,35.66,29.44,893.85,775.09,64.46,131.16,164.61,55.24,59.37,30.19,12.97,1132.25,144.39,17.84,148.4,206.75,12.3,105.1,19.68,,46459,6.42,51.773
189.56,133.56,2.58,18.1,4.5,20.27,82.93,696.48,149.72,9.96,71.57,55.26,27.75,163.01,25.71,21.33,122.13,,273.29,44.77,100.7,348.1,20.69,,4.5,33.57,614.88,3.22,101.08,14.38,65.39,395.25,,19.34,49.93,53.74,12.5,60.53,16.32,20.72,44.81,192.35,,108.25,11.55,,3.9,,37.05,62.59,68.83,63.3,54.69,,7.75,38.34,55.5,134.44,,,5.3,242.73,16.5,21.45,18.64,10.78,15.05,47929,6.35,51.341
,,,,5.0,5.98,69.8,13.98,8.58,,5.22,6.3,5.46,,219.3,,3.18,,99.45,,4.2,66.66,,,2.6,6.75,,,,10.12,25.07,39.25,,97.29,7.5,14.76,,,,,,,10.26,4.23,,,8.5,117.28,9.3,24.6,,,,,30.0,5.0,,,,3.42,,11.28,,,5.29,5.1,,41169,6.345,51.203
36.36,41.63,75.33,13.22,11.5,4.0,65.13,420.99,132.32,8.7,8.54,16.55,75.13,168.0,,11.4,8.82,,67.5,5.18,16.17,242.71,13.31,56.46,12.5,5.94,138.35,,8.88,4.56,,23.54,8.1,36.27,,11.43,17.75,6.44,,,,158.41,7.22,16.08,173.04,,45.68,11.92,18.92,30.28,30.24,16.25,50.31,,,27.36,3.82,31.29,,48.71,61.74,,,24.4,59.94,,,41749,6.365,51.293
14.24,263.93,211.72,20.25,,67.3,40.55,733.74,4.32,28.01,485.36,128.54,17.69,225.93,45.12,7.6,,17.0,71.63,64.56,165.28,690.21,6.24,10.33,5.21,210.82,422.76,4.41,97.63,183.62,161.68,207.44,175.37,15.67,80.03,24.1,51.4,40.82,6.44,36.16,174.53,192.03,43.54,100.09,20.49,28.95,107.48,9.75,49.49,509.04,118.51,73.29,71.97,10.98,,130.37,3.3,124.55,333.5,217.3,56.06,48.24,40.28,,12.6,44.04,,47647,6.389,51.447
,18.52,20.5,9.36,4.05,,,82.36,,,27.87,18.02,22.53,60.3,,,20.62,5.2,9.4,8.41,3910.68,49.23,9.88,8.88,,,33.46,,6.44,29.61,7.03,63.36,29.64,5.6,17.71,,9.75,,,,,34.62,,10.14,,14.39,20.54,,,21.72,27.07,,,6.92,5.0,9.88,,,4.88,72.64,6.24,,9.5,12.33,,,,52459,6.371,50.862
31.3,30.57,226.38,52.64,22.61,8.64,34.19,387.49,,132.09,103.51,33.71,201.66,158.24,162.4,105.09,19.88,6.48,,4.83,103.03,192.78,30.5,8.43,15.28,43.48,113.35,38.94,68.62,519.31,52.35,30.84,20.34,41.69,7.25,5.6,84.52,7.8,,,100.8,78.47,9.66,10.14,84.98,11.4,18.48,9.81,195.4,48.48,93.64,10.14,209.41,24.64,35.12,,9.87,17.2,29.85,39.71,48.3,10.58,78.7,,,,,54595,6.418,50.221
58.45,75.4,,71.12,16.45,7.31,8.38,304.66,44.46,41.9,73.01,179.44,35.88,109.03,7.6,53.16,11.4,25.94,,6.84,102.03,328.62,95.7,,3.06,20.5,221.71,,242.44,93.78,25.53,158.74,80.9,35.76,38.13,16.38,93.47,,11.16,,38.38,69.51,18.56,41.46,7.03,137.87,31.9,,15.79,230.62,126.39,55.49,31.92,34.17,28.42,54.31,36.06,67.73,32.67,42.47,19.25,10.52,12.4,34.3,25.65,29.26,8.64,53940,6.426,50.449
,8.1,,6.0,,,,,,,,,,6.08,,,,7.0,,,,,,,8.67,,4.33,,,,,,,6.68,5.39,,6.75,34.08,,,,,,,,,,,,,0.5,120.0,,,,9.7,,,,,,,,,,,,54669,6.363,49.854
,,,,,,57.68,199.88,14.22,57.87,63.38,,13.86,53.0,,10.56,,,12.52,,9.22,2986.53,46.8,27.36,12.12,10.8,18.8,111.6,88.2,80.33,,,34.61,,22.42,,11.2,19.56,,,18.9,315.14,,,,9.6,23.75,5.1,,44.2,84.75,,26.84,7.2,26.01,,,,103.12,29.64,,,15.0,14.64,96.15,,,54646,6.387,49.946
30.24,178.33,,13.02,12.5,39.64,76.86,450.5,29.7,,418.26,111.81,100.74,261.35,29.5,40.33,5.18,6.76,219.1,26.52,77.08,159.82,,9.72,9.94,29.7,133.31,,96.59,11.0,37.84,42.1,,43.88,139.65,,9.66,,,8.58,6.3,84.94,,10.84,259.32,7.35,206.54,,31.44,97.03,1.44,,,52.48,6.0,30.2,,26.25,336.01,39.21,53.61,40.0,88.83,,81.08,6.3,,52445,6.422,50.995
44.1,53.5,70.85,17.66,9.44,96.3,65.09,1684.13,40.01,15.39,404.15,127.47,192.48,291.19,31.8,57.85,25.4,34.37,53.24,59.31,167.46,515.98,39.4,,41.6,182.06,240.27,7.03,90.12,92.36,332.01,99.96,13.68,172.44,111.14,53.42,34.44,33.75,63.54,16.34,84.4,63.91,,137.77,81.73,45.73,528.6,15.0,11.0,132.04,21.69,27.47,492.67,54.09,26.56,59.83,35.58,154.36,437.14,151.98,67.93,65.61,23.0,6.27,13.14,86.12,30.24,53937,6.452,50.557
1.98,,19.84,,11.7,3.0,27.38,219.63,,30.84,61.47,28.51,33.73,215.79,,23.95,6.08,4.32,30.4,39.96,94.24,79.54,7.79,7.25,13.52,26.75,306.52,,36.66,,6.21,14.25,,78.88,28.61,9.0,34.97,33.08,4.4,,10.2,,11.01,35.45,,5.28,44.14,16.75,12.62,109.85,42.5,12.24,74.91,5.61,,8.18,34.5,6.6,8.55,15.31,48.22,16.45,,4.0,,,,41189,6.399,51.114
36.72,213.55,310.15,110.38,39.9,27.96,14.86,1028.4,93.12,155.44,138.23,282.13,73.02,564.19,246.72,83.95,22.1,65.68,155.58,,711.45,863.08,148.84,30.92,128.8,60.88,474.65,126.92,329.72,174.17,140.42,4312.46,273.91,188.96,149.4,5419.73,84.52,261.7,,11.88,178.45,255.23,56.54,23.0,183.9,50.56,69.32,17.12,5.72,295.34,199.85,100.78,192.67,25.54,951.06,88.35,46.64,,464.1,162.03,13.72,226.24,57.86,102.99,78.95,71.8,,54636,6.489,49.981
45.64,85.03,211.33,28.74,17.55,,63.39,537.55,64.49,66.02,112.96,99.7,49.45,526.9,16.61,23.45,21.84,13.14,82.98,,72.48,760.9,21.86,10.1,10.45,182.04,321.52,186.97,586.6,269.96,74.73,295.72,,36.39,62.28,17.43,57.35,214.06,,,66.15,59.19,,70.23,8.45,25.44,267.08,18.89,46.16,70.12,70.88,11.97,276.08,18.9,42.54,48.92,,4.83,61.19,94.53,29.84,104.92,15.2,133.93,4.14,4.2,,46509,6.434,51.673
11.39,,500.0,11.58,5.0,,,41.64,87.4,,,12.6,23.06,35.77,,5.14,,,,,99.68,5.76,,,,51.84,10.56,,3.36,,,5.7,,,,4.68,6.0,,,,,25.52,,,,,23.84,,5.1,,,,,13.95,,5.38,,,74.1,,42.18,,,,9.01,,,41069,6.397,51.181
2.15,42.02,507.63,114.14,,,,154.68,39.04,103.33,166.09,272.82,45.2,253.68,66.18,40.47,19.38,9.69,30.24,8.1,124.07,384.43,13.0,9.8,6.0,35.91,1445.19,29.64,165.34,266.91,39.56,148.56,,66.22,8.97,18.37,135.0,,,,,112.6,9.66,,64.24,18.0,,32.89,21.31,33.3,,27.68,82.18,46.38,,,,17.76,185.87,119.96,50.6,33.28,,19.25,16.57,12.1,,66706,6.426,49.505
6.51,27.2,357.68,41.75,5711.1,7.92,,360.7,98.7,18.58,156.6,24.74,,123.85,15.94,21.2,77.78,10.6,54.0,6.93,40.7,349.67,67.5,25.3,3.0,,1149.15,327.5,76.41,185.15,36.92,46.38,17.77,29.65,83.32,8.0,63.09,2.07,,,29.7,67.02,,32.4,15.08,31.26,42.85,39.48,7.56,21.95,19.95,58.17,7.64,10.64,7.85,17.26,7.92,,47.48,,4.66,63.0,12.46,3.0,,29.9,,54439,6.476,49.588
225.51,432.89,41.86,224.94,22.84,135.08,78.29,1091.44,77.69,81.77,830.45,24.05,405.2,822.46,36.49,11.64,,7.99,84.49,152.24,276.51,1255.73,1798.94,135.02,25.65,23.96,619.97,25.48,89.76,874.73,413.2,181.2,100.24,231.09,8.0,44.51,23.75,3.06,,48.64,207.47,377.9,83.97,138.15,354.59,170.36,112.08,15.35,61.07,177.34,122.07,60.57,53.85,4.16,18.89,19.99,6.78,28.6,30.13,118.4,12.65,99.94,94.84,1.0,98.43,88.44,,47906,6.438,51.378
20.22,4.68,,54.72,,,,27.95,,46.0,,5.98,14.56,24.8,,26.83,21.8,,,,,572.77,,,9.48,1.29,79.56,,5.4,13.96,,67.14,,,,,53.42,10.0,,10.08,3.78,6.66,,,8.19,24.48,6.96,125.0,20.64,9.43,8.92,,,4.32,,,48.0,,520.42,33.7,,754.8,,,,,,41747,6.384,51.253
5.6,5.04,7.52,32.38,,,8.19,463.78,38.13,,19.78,64.45,69.9,236.92,2.8,,24.13,18.6,98.28,,183.13,473.68,5.06,,4.86,25.9,574.68,,,165.8,115.26,97.5,19.78,,19.36,29.25,22.8,48.99,4.18,,5.28,15.8,,7.57,26.8,46.22,,63.03,9.8,251.15,9.4,39.08,76.16,9.75,66.82,8.16,7.65,,27.52,18.24,289.5,,4.67,5.1,,,14.04,41748,6.408,51.242
167.5,129.72,97.22,12.24,9.1,8.22,153.3,103.93,16.6,18.54,15.82,,41.82,81.88,51.57,4.58,14.45,29.28,29.9,24.05,10.81,188.5,25.5,5.72,,8.4,247.02,,104.84,162.49,15.94,45.5,,17.69,33.9,24.7,,48.53,,,,64.75,11.54,,9.12,32.37,37.9,8.82,15.04,92.11,18.0,368.06,162.68,9.88,13.25,9.88,,,25.0,385.25,7.6,8.1,,,35.2,,,54668,6.428,49.871
50.83,99.9,,,,5.4,,80.3,,7.1,49.95,,8.45,4.06,3.78,,43.1,50.0,130.9,,,422.18,9.5,,,226.8,259.4,,,6.44,,,,,4.54,4.9,13.69,8.97,,28.8,49.22,,,90.96,1.06,20.9,,,,28.98,59.4,6.36,,17.12,10.9,,,33.3,,20.57,96.14,34.7,5.6,8.7,187.0,,,41068,6.391,51.202
26.48,16.7,5.39,40.98,13.8,21.7,4.4,388.8,18.06,10.8,109.51,78.7,75.86,378.65,25.44,39.62,50.02,27.9,82.24,43.72,77.59,220.36,78.32,14.32,8.25,24.44,55.31,18.72,108.89,24.6,34.42,128.43,19.42,89.08,304.22,26.25,,14.62,8.8,9.6,29.1,46.54,27.15,40.33,40.64,17.06,62.15,,18.74,40.52,43.71,10.08,31.58,34.35,46.48,8.94,,60.52,29.1,73.22,9.31,9.2,24.51,5.0,9.89,22.62,5.72,52385,6.485,50.676
51.21,163.62,93.33,,,68.76,119.83,521.68,58.38,67.94,184.5,140.35,57.15,622.98,1318.9,3.82,36.06,63.84,9.9,,145.82,2068.77,23.68,16.17,9.0,134.2,287.64,73.12,439.12,78.2,51.81,207.91,40.0,163.2,8.51,51.47,81.5,33.8,,240.36,84.38,75.37,32.9,96.15,18.76,25.28,14.75,5.5,,55.7,37.9,68.74,113.82,,,9.68,9.68,,139.26,22.1,72.6,31.77,14.88,,38.68,49.32,,47661,6.434,51.522
6.88,109.51,104.9,29.05,,21.25,9.68,298.24,45.26,8.3,44.32,70.48,47.06,62.3,,33.12,5.75,9.6,9.24,79.14,95.62,85.58,6.36,16.25,,26.18,59.08,,,7.05,32.36,86.61,12.03,21.78,,8.2,,13.7,,,10.26,22.63,,17.46,8.64,26.06,5.88,,16.38,105.32,46.78,20.79,29.02,,9.72,,9.99,,29.9,27.84,1.92,,,12.0,,,,52396,6.49,50.632
,,41.18,,,,,21.82,,,5.52,,,65.36,16.8,13.25,,15.9,,,13.41,59.05,,,3.71,,22.48,,,,45.36,,,,,11.48,9.3,,,,,63.78,,,,9.8,,8.82,6.0,6.97,17.61,5.76,174.06,,5.25,,5.74,,30.0,,29.9,14.7,11.0,,,,,54457,6.441,49.609
,,,,,,,10.81,,,,35.24,,,,10.78,,6.75,,,23.44,51.58,29.9,,,,,29.5,29.94,32.07,,,,,,,,,,,12.35,30.19,,,14.99,,9.54,,,261.36,,,67.35,,,,,,,,,,,,,,,54611,6.423,50.359
14.08,,,10.0,12.92,1.76,14.65,73.59,4.75,5.18,106.17,29.4,99.42,107.68,4.8,9.36,13.93,194.78,13.51,10.81,33.02,244.44,20.4,,11.05,,6.75,12.92,49.5,,31.25,232.01,11.2,27.7,19.8,26.62,12.74,13.16,,,,12.24,,9.12,5.76,25.01,16.42,1014.66,57.82,37.47,,124.2,11.87,57.48,12.87,18.36,8.75,13.41,45.84,6.21,41.7,,87.99,148.9,80.58,,,52353,6.453,50.833
35.18,146.2,228.19,58.4,11.72,53.69,10.6,235.7,12.19,,176.61,37.57,97.38,669.94,35.24,95.76,86.64,21.84,59.81,13.22,185.5,774.79,112.02,10.0,4.96,10.52,151.74,13.12,27.9,215.07,114.66,172.43,23.86,9.88,21.48,155.0,52.63,12.28,22.78,8.58,53.78,56.68,19.95,,10.14,135.06,73.76,30.6,34.02,222.69,21.21,,101.43,47.56,16.83,9.9,87.64,,192.72,41.51,80.1,82.9,76.81,4.76,82.72,22.21,,46419,6.455,51.834
189.26,134.62,5.4,10.73,18.16,24.51,13.92,822.51,13.62,9.02,143.02,15.16,65.19,493.84,9.6,188.54,,3.57,213.88,45.64,228.05,494.71,133.24,23.63,6.0,55.6,132.13,20.7,81.54,221.0,36.36,145.17,5.4,80.55,4.0,59.0,52.4,8.74,3.96,45.41,119.63,414.98,93.12,27.45,47.54,6.57,50.99,14.02,29.09,111.02,125.42,13.36,617.62,14.0,20.8,27.27,21.56,,386.36,282.38,7.76,82.29,6.12,,66.19,32.12,,47918,6.453,51.316
,,7.6,103.63,2.99,6.24,19.7,88.2,,,,30.45,,,,14.1,5.5,,43.58,,6.66,170.62,,,15.13,,,,,,29.16,,,,,,6.9,34.84,,,3.29,10.12,,14.14,,,20.5,19.63,,4.56,10.22,6.9,4.2,,,,3.5,9.2,8.82,,105.23,8.93,,16.62,,5.12,,41063,6.427,51.211
,149.0,8.65,6.12,,8.22,6.84,,,6.21,4.14,16.64,,6.79,10.0,11.0,,,11.4,3.42,6.72,23.84,9.8,,6.21,16.82,7.2,29.9,3.29,,5.85,5.98,,,,23.91,5.62,6.93,,4.4,,,,,109.35,16.12,27.75,,6.0,52.68,4.4,,12.19,,,9.88,5.61,8.22,,9.43,8.41,7.85,,,,,,41239,6.421,51.162
3.96,5.7,25.79,82.24,53.36,12.16,25.68,112.78,8.44,4.0,62.9,88.4,17.1,82.81,44.63,15.74,25.36,21.18,19.99,4.44,95.6,41.66,15.26,20.14,4.08,,92.04,,20.43,,40.7,70.68,,3.6,24.29,33.83,32.57,9.7,,,9.45,38.26,4.46,13.6,5.74,48.39,24.11,51.55,15.5,102.73,49.92,9.87,15.72,8.41,9.5,35.04,,28.4,318.0,8.97,9.36,25.69,8.88,13.78,29.88,5.13,2.2,52355,6.448,50.779
,117.58,52.65,,,,,269.36,107.66,,,,29.41,213.78,37.94,,,,53.52,,116.7,160.53,9.07,29.67,,14.79,171.96,68.01,99.96,15.5,23.95,82.41,22.38,45.63,,,,,,16.8,12.75,94.38,,28.86,16.92,19.0,7.42,6.24,49.88,40.97,42.93,,12.96,,,7.29,,5.0,9.36,117.62,8.78,27.27,71.74,20.52,38.88,,,54614,6.449,50.152
8.6,4.4,,59.95,,,15.84,65.32,43.56,,100.96,48.14,73.23,151.4,9.31,25.54,,,50.26,27.78,65.64,3238.84,3.92,,,19.1,64.11,22.95,63.45,,67.05,10.5,5.4,2.88,5.83,6.6,4.05,3.0,10.26,17.75,36.67,,,7.36,45.4,,16.0,,,194.96,20.1,299.12,28.24,,,29.65,,13.84,114.02,33.27,349.26,48.51,6.96,,,29.14,,53949,6.511,50.396
56.16,124.37,1650.51,23.33,7.8,,17.34,94.34,14.24,9.99,159.56,187.58,56.9,201.18,17.89,33.57,23.25,,42.84,23.02,96.14,1845.22,26.52,30.0,229.5,32.12,33.84,99.45,31.54,29.59,118.82,15.81,12.54,41.74,14.46,15.49,268.91,29.16,,,,82.84,,11.62,10.83,6.63,30.12,40.93,5.1,86.75,20.8,39.04,42.98,16.82,12.98,3.0,,13.7,35.72,74.86,26.8,30.62,30.64,,17.64,,,52382,6.475,50.893
