2009-9,2010-3,2012-1,2012-11,2014-4,2009-6,2009-8,2010-6,2010-8,2010-10,2011-6,2011-7,2011-10,2012-3,2012-7,2012-9,2013-5,2013-9,2009-11,2011-3,2011-11,2011-12,2013-1,2013-12,2014-5,2009-7,2009-12,2010-1,2010-5,2010-7,2010-11,2010-12,2011-1,2011-9,2013-4,2013-6,2013-7,2014-7,2009-2,2009-3,2009-10,2010-4,2011-2,2011-4,2012-8,2012-12,2013-3,2014-1,2014-6,2010-9,2011-5,2012-4,2012-10,2013-8,2013-10,2013-11,2014-3,2009-5,2012-6,2011-8,2012-5,2012-2,2013-2,2014-2,2010-2,2009-4,2009-1,plz,lat,lon
223.81,6.48,50.0,69.015,6.0,50.348,19.0,2386.08,47.52,60.06999999999999,30.54,6.2,47.89,732.7400000000002,,13.6,14.58,7.35,97.2,6.29,136.175,664.37,17.87,3.0,4.85,6.66,434.565,,120.48,143.38,179.33999999999997,209.58,,152.824,16.64,94.75,9.0,17.6,3.5,,108.86,173.09,,18.5,,158.99999999999997,36.405,183.02500000000003,,132.92000000000002,49.339999999999996,109.64999999999999,31.96,126.67,9.8,,5.25,15.437999999999999,197.335,52.45,15.88,503.79,34.87,9.82,29.52,49.239999999999995,,47623,6.232,51.579
89.81,12.6,24.44,42.23,44.09,3.78,138.06,358.89000000000004,,53.940000000000005,115.27800000000002,92.68,112.10000000000001,193.08,55.915,13.309999999999999,110.57000000000002,3.78,208.57999999999998,4.68,40.39,128.70999999999998,48.685,,4.9,83.58,244.82000000000002,39.24,36.18,9.72,,141.35999999999999,15.91,462.03,17.1,13.265,27.57,54.9,,,10.64,8.05,4.44,16.84,10.07,22.296999999999997,,,,158.37,113.478,74.03000000000002,233.95500000000004,23.134999999999998,,,53.230000000000004,,272.415,111.235,159.76000000000002,45.92,,,27.14,17.55,,52441,6.282,50.976
,16.895,243.71,39.12,25.179999999999996,4.375,14.756,180.92000000000004,10.08,9.99,8.55,58.94,39.510000000000005,417.12500000000006,562.425,12.74,1.88,12.5,121.01,28.065,31.974999999999998,106.225,8.08,29.64,4.68,31.66,100.22999999999999,2.88,37.105,13.59,21.709999999999997,56.455000000000005,,30.974999999999998,28.785,24.025000000000002,,4.2,,,15.959999999999999,50.894999999999996,69.655,111.34,16.97,9.2,,,7.8,17.14,62.4,25.619999999999997,72.92,23.580000000000002,,17.37,14.25,11.04,8.295,18.87,,,17.15,,6.63,5.94,,52457,6.261,50.898
143.08499999999998,264.63,31.335,170.59000000000003,46.72,115.636,80.385,1348.828,1075.57,267.65999999999997,1219.375,388.15,161.84,2398.0399999999995,258.68,293.77,197.09,167.98000000000002,270.89,125.495,497.23999999999995,2301.869,173.81,23.805,70.25,143.57999999999998,1543.4389999999999,37.84,805.6849999999998,842.68,302.3399999999999,795.35,243.83999999999997,356.04,59.629999999999995,239.12599999999998,179.78,461.01,,40.02,210.51000000000002,629.1450000000001,4.44,99.395,102.67500000000001,18.570999999999998,51.835,12.0,55.36,185.37500000000003,356.2900000000001,526.12,294.189,15.27,49.223,17.426,17.9,134.257,785.925,139.96500000000003,116.09,235.77500000000003,56.23,39.525,775.9599999999999,,,47608,6.311,51.518
122.245,162.95000000000002,169.23000000000002,160.71000000000004,63.5,126.83099999999999,29.835,974.1049999999998,10.04,122.67999999999999,399.032,541.72,283.455,537.4250000000001,70.27,151.97,19.02,83.34,206.85500000000005,121.90500000000002,369.3790000000001,1475.58,69.49000000000001,55.730000000000004,54.809999999999995,28.71,413.78499999999997,47.16,358.558,55.6,35.150000000000006,445.105,77.94,96.45,82.14,89.67,269.23,75.875,,28.340000000000003,59.464999999999996,272.56,24.05,672.315,133.043,22.520000000000003,75.89,77.56000000000002,66.405,642.155,127.88,69.495,131.48000000000002,345.87999999999994,33.05,84.16,79.046,92.62,82.62,84.16000000000001,51.44,184.69,83.14999999999999,101.33500000000001,14.57,86.555,,41812,6.339,51.068
20.08,8.75,36.175,18.675,,,5.74,56.46000000000001,,27.380000000000003,12.350000000000001,13.15,19.815,188.51500000000001,5.655,4.77,19.935,11.17,,,84.86499999999998,151.88500000000005,14.920000000000002,22.47,7.14,25.785,63.35,,21.725,13.080000000000002,26.525000000000002,19.35,,19.78,13.85,11.5,,20.0,6.75,14.15,10.43,59.620000000000005,,4.07,7.4,37.410000000000004,6.327,4.32,9.87,8.88,16.15,27.5,8.385,5.46,,10.0,10.02,3.6,17.025,49.18,173.85,4.18,4.465,8.58,34.02,4.2,,52224,6.284,50.739
252.92999999999998,372.65,148.54000000000002,326.86,19.66,99.66,185.11,1036.99,161.53,296.56500000000005,644.37,84.90199999999999,30.75,441.755,58.519999999999996,224.19,46.525,62.23,391.19999999999993,,257.73,3121.6800000000007,38.556,20.439999999999998,13.3,109.36999999999999,1024.3549999999998,6.16,66.64,624.905,272.23499999999996,842.1800000000001,16.65,44.61,119.54000000000002,34.35,66.47,73.1,,73.76499999999999,413.01000000000005,249.95500000000004,28.8,153.09500000000003,194.44,238.89000000000001,499.75,14.03,91.1,911.335,,446.76000000000005,312.22,56.0,6.67,23.9,19.56,58.78,1044.9499999999998,20.71,143.655,109.815,159.54000000000002,5.2,71.0,108.30499999999999,,47638,6.259,51.429
282.48999999999995,322.59,,82.345,,158.52,59.42,864.5299999999999,3.23,32.43,58.425,10.59,36.79,309.3449999999999,19.905,40.53,13.44,4.064,52.894999999999996,,163.36399999999998,860.3999999999997,48.09,,14.5,21.42,48.18,,225.315,105.66,45.504,184.71,,42.34,14.89,21.7,12.5,42.532,23.14,1.05,311.02000000000004,565.64,99.12,5.32,5.63,20.805,20.96,12.19,9.18,144.09,7.03,,101.225,23.236,75.705,10.235,13.54,9.0,163.58,47.912,59.8,38.120000000000005,,11.49,4.2,3.6,,41366,6.271,51.218
282.691,127.36500000000001,131.42000000000002,77.315,38.22,99.18,167.61,631.4699999999999,49.55,254.32999999999998,121.355,222.31999999999996,155.195,527.4350000000001,117.1,20.240000000000002,26.435000000000002,17.64,408.592,154.76999999999998,307.80499999999995,782.0799999999999,4.9,,71.34,199.761,699.92,170.73000000000002,313.119,741.7959999999999,148.53,183.115,245.94000000000003,142.595,4.41,19.61,,6.0,48.06,92.02499999999998,282.116,234.97400000000002,49.82,78.48500000000001,17.86,53.480000000000004,23.1,,6.435,375.41800000000006,25.8,169.79000000000002,87.27000000000001,7.42,110.35,2.97,,147.154,504.77699999999993,271.015,14.04,141.60999999999999,10.0,,24.99,106.17,,47589,6.294,51.676
67.68,29.75,36.585,60.959999999999994,,11.44,14.34,175.50000000000003,16.38,46.98,26.32,30.840000000000003,,307.08500000000004,32.379999999999995,18.05,,,86.94,,64.53999999999999,227.03500000000003,203.52,8.6,,32.85,683.88,40.0,34.25,124.88,17.94,108.72999999999999,38.25,103.10000000000001,26.73,139.70000000000002,,4.08,,7.5,11.88,41.36,13.34,,44.35,96.2,,12.42,,92.86,45.16,29.83,134.91,21.13,,,,,116.94999999999999,82.47999999999999,8.14,,29.3,,,,,54608,6.304,50.238
50.76,149.78,108.17,71.785,10.0,7.38,,501.57,,61.33,195.78,24.61,36.29,233.70499999999998,627.34,43.55,5.57,30.96,34.36,4.4,11.7,368.19,,79.5,9.945,,309.96999999999997,19.4,343.59499999999997,57.31,17.86,55.7,171.525,2590.96,23.0,44.79,,20.7,,,178.51999999999998,233.95999999999998,,9.88,5.75,45.465,10.0,7.41,,21.27,66.78,24.314999999999998,25.02,349.21000000000004,7.7,,6.625,,239.3,137.985,25.86,11.52,24.67,8.25,46.739999999999995,,,54675,6.305,49.932
255.104,33.480000000000004,161.77,17.15,32.18000000000001,30.6,224.68099999999998,627.9199999999998,83.91000000000001,214.99000000000004,137.815,26.36,26.275000000000002,983.75,42.0,458.94999999999993,51.629999999999995,4.75,67.16999999999999,20.25,264.46000000000004,1306.9550000000002,29.54,25.28,18.2,195.32,555.795,728.156,422.25000000000006,121.896,183.34,250.89999999999998,180.935,59.489999999999995,39.57,51.4,27.95,83.53999999999999,,18.04,112.71,13.91,5.52,,52.010000000000005,77.5,348.63000000000005,5.2,27.25,449.25,108.73000000000002,14.879999999999999,184.18,15.18,,33.31,,50.218999999999994,2350.13,89.17,286.79999999999995,20.23,22.435000000000002,66.43,63.8,6.84,,47546,6.311,51.75
48.21,205.09999999999997,375.73,90.64000000000001,9.99,107.25999999999999,111.44,1448.43,266.21,227.27,235.25699999999998,338.415,218.00500000000002,524.65,104.82,77.84,594.5000000000001,36.97,353.74999999999994,13.995000000000001,271.7,664.2550000000001,1166.9199999999998,70.91999999999999,33.559999999999995,249.061,274.02,359.78,216.92500000000004,422.36,106.33,3112.4230000000002,74.9,105.60000000000001,431.84999999999997,155.32,67.315,2377.47,6.08,1.35,157.62,159.18,19.419999999999998,35.035,152.36,5633.4,6321.280000000001,16.0,26.475,229.20499999999998,96.41,220.31,180.66000000000003,54.785000000000004,79.365,23.39,57.28,44.28,1483.5950000000003,132.75,68.03,209.8,592.01,12.24,39.1,8.84,,54597,6.318,50.158
,,,9.8,,,29.88,163.88500000000002,7.0,,22.0,48.625,1479.21,49.815,,,,,9.2,9.31,24.619999999999997,98.17499999999998,18.0,,,,170.6,24.6,99.8,63.36,18.33,4.37,22.0,8.33,,6.0,,,,,29.88,,,,6.665,,,,5.1,21.66,101.15,,19.259999999999998,,,,,,30.78,24.275,5.56,,11.0,29.9,29.9,,,54687,6.274,50.086
68.55,129.26,,5.32,6.76,,174.72,595.1399999999999,,35.01,79.72,50.76,118.45500000000001,310.08,62.56,8.4,,3.0,41.76,,31.839999999999996,364.84000000000003,18.87,,4.34,22.63,448.58,26.497,171.17000000000002,94.09,125.475,277.495,88.83,,,13.9,,,,59.22,31.9,102.38,,70.78,11.84,49.38,,,,176.305,72.75,,35.22,155.0,,,14.7,11.16,280.51,102.1,11.7,,9.0,,,14.4,,47625,6.292,51.561
,4.84,,7.215,,32.94,12.39,317.41499999999996,,45.02,6.11,,,79.62,152.525,85.61000000000001,15.84,,,,29.67,92.03000000000002,,,9.66,,245.17000000000002,,,,63.275,151.04,,6.1,39.394999999999996,,40.125,,,,43.760000000000005,13.6,,,7.68,117.75,,,9.4,,,,9.75,9.8,,4.0,,6.0,,10.36,,10.56,10.0,,,,,47627,6.272,51.629
,74.28,10.0,14.1,4.68,10.26,,276.8,118.88999999999999,79.47,19.24,59.9,,140.31000000000003,46.68,11.34,10.425,6.72,131.2,,750.095,172.365,35.095,15.860000000000001,,34.38,283.40299999999996,,100.85,26.68,36.3,228.445,66.88,26.825,,24.4,,34.335,29.925,13.86,32.206,120.65,10.62,,10.725,,,,,121.01999999999998,37.8,86.33,5.52,,7.8,11.76,4.2,30.0,67.86,,20.09,22.369999999999997,,,,7.6,,47626,6.313,51.594
36.47,47.14,5.04,54.44500000000001,81.46,7.2,87.52,289.63000000000005,,21.42,59.17,21.27,138.87000000000003,196.29000000000002,7.6,43.17,63.135000000000005,8.33,69.52,,70.975,183.93500000000003,49.755,,14.635000000000002,57.035,112.09,165.75,27.57,35.94,17.604,12.5,,,329.22499999999997,48.22,28.695,,4.05,,28.14,16.93,,7.75,128.76000000000002,9.065,71.485,,15.88,50.919999999999995,146.87,15.36,85.515,22.0,25.355,16.91,116.59,26.54,109.72,189.89000000000001,8.385,14.485,30.57,,,19.485,,52152,6.329,50.614
57.96,50.7,119.26,20.226,58.89,7.56,41.94,488.8349999999999,40.5,9.45,146.06,8.64,32.7,857.694,218.4,2048.52,13.385,10.65,,32.64,121.095,480.2,97.02,24.215,,,208.89999999999998,13.76,81.75,172.70999999999998,24.32,101.36,,135.634,,46.02,5.6,5.2,,,131.14,274.52,,23.01,11.16,25.325,4.0,11.84,112.2,36.21000000000001,64.64,263.375,21.68,,29.645,18.42,6.75,,26.0,154.995,261.84,3.37,,14.035,12.42,,,41751,6.32,51.254
56.42,183.08999999999997,157.345,56.739999999999995,15.318999999999999,46.075,10.44,255.53500000000003,27.350000000000005,5.06,210.47499999999997,50.72,134.003,313.93,27.895,72.67,28.509999999999998,49.25,43.0,36.496,122.89,1673.5349999999999,117.85000000000001,9.940000000000001,,34.00599999999999,223.325,13.940000000000001,275.625,49.78,82.5,126.42,5.64,230.96600000000004,,37.09,21.05,139.58999999999997,,,38.895,287.63499999999993,,199.225,26.55,184.93999999999997,78.2,11.315000000000001,54.595,54.69,45.9,27.97,67.37,43.519999999999996,23.929999999999996,16.384999999999998,55.32,20.52,527.38,215.45800000000003,5.5,,23.03,37.415,102.84,3.51,,52428,6.369,50.928
212.71499999999997,25.529999999999998,5.8,46.83,,34.53,43.0,366.545,15.07,62.940000000000005,229.17800000000003,72.19,65.4,524.5519999999999,60.715,,18.71,,55.894999999999996,60.0,772.2590000000001,1534.7199999999998,41.57,9.25,,74.7,376.27000000000004,,363.67,15.04,117.34,313.005,29.26,303.536,21.115,16.764,,10.8,,,416.96000000000004,181.5,,48.53,22.73,40.005,9.8,,185.91,236.75,46.98,,7.2700000000000005,,71.34,15.8,13.57,10.08,274.41700000000003,197.76999999999998,149.025,90.092,38.2,,9.98,,,47669,6.326,51.4
5.72,43.4,24.299999999999997,26.324999999999996,20.97,18.1,537.81,94.17999999999999,86.8,24.479999999999997,75.63000000000001,82.60499999999999,26.28,260.94,16.71,21.720000000000002,29.78,53.0,24.66,,122.97,173.92,23.740000000000002,13.870000000000001,16.560000000000002,4.9,82.52000000000001,8.28,48.285,677.0200000000001,51.19,5.55,,59.3,41.870000000000005,5.72,44.035000000000004,9.88,,,15.82,18.63,3.91,,12.25,23.6,2.93,,,41.995000000000005,47.285000000000004,,47.105,15.125,104.30499999999999,23.915,38.115,16.33,195.955,5.52,20.905,25.92,,40.265,10.54,15.305,,52393,6.373,50.711
4.32,30.6,14.01,16.549,,5.075,17.52,241.96,5.18,42.724999999999994,3.36,87.0,36.129999999999995,87.30999999999999,,3.0,34.629999999999995,6.27,64.85,13.574,606.215,192.38500000000005,9.438,37.04,,73.71,135.21499999999997,,29.669999999999998,36.39,41.05,77.56,,24.005,28.04,26.53,,7.8,,20.0,30.44,96.04,8.676,15.95,11.3,,25.53,,,93.74,99.09,,9.99,,5.33,,6.25,,3.924,3.36,3.525,35.2,,,9.04,,,41179,6.352,51.157
74.48500000000001,51.690000000000005,65.52,140.94,161.915,,102.52,660.513,113.315,69.932,201.47999999999996,212.665,7.44,401.265,57.714999999999996,26.89,24.99,,235.1,35.8,103.46000000000001,740.51,29.14,407.55,,128.46,330.803,,478.13999999999993,294.10100000000006,326.7,369.14500000000004,155.28,8.915,,25.040000000000003,84.82,77.38,8.8,,55.845,63.54,,79.51,48.92,6.21,42.57,37.75,57.14,241.08,179.74,91.1,134.39000000000001,56.45,19.19,,,3.6,636.665,274.36,979.2,,7.0,10.0,29.97,119.69000000000001,,47665,6.375,51.615
6.44,46.019999999999996,,5.355,24.590000000000003,17.795,52.58,92.09,49.88,70.84,93.02,67.56,183.74,180.58500000000004,26.655,16.13,13.08,7.5,18.25,,30.11,330.2850000000001,17.745,,9.95,22.1,150.14,20.0,90.675,41.72,13.065,38.095,,36.15,3.25,10.35,19.86,20.0,5.208,4.9,28.555,8.205,,7.745,63.22,,27.56,13.245000000000001,16.89,100.44500000000001,57.208,28.26,,4.1,9.879999999999999,34.975,23.54,13.34,16.12,82.91,,8.82,1.14,,9.46,,,52379,6.364,50.799
46.44,9.36,57.6,,10.0,,,327.95,,7.0,92.35000000000001,78.84,11.719999999999999,56.760000000000005,15.36,28.59,99.84,9.95,9.67,,29.0,164.26999999999998,,,,,119.55,8.0,30.56,15.2,,20.18,,22.31,6.24,6.86,,,,,29.169999999999998,114.57,7.8,,,,,,,33.239999999999995,29.9,32.36,61.14,,,7.02,,,,5.88,6.44,,13.87,,,16.56,,54649,6.374,50.085
218.75999999999996,171.135,73.02000000000001,44.24,22.525,166.95499999999998,99.83,1901.8300000000006,27.36,32.150000000000006,414.395,108.86500000000001,162.705,859.2799999999999,213.33,41.160000000000004,161.87999999999997,14.46,356.46,50.645,289.20000000000005,1600.2130000000002,142.29,5.74,13.36,119.91499999999999,329.89,109.39999999999999,175.28,279.18,43.345,388.0450000000001,22.939999999999998,95.9,48.98,42.36999999999999,133.19500000000002,50.625,13.2,60.885000000000005,145.44500000000002,97.58000000000001,5.64,53.480000000000004,51.40500000000001,45.105000000000004,9.2,35.66,29.439999999999998,893.846,775.09,64.46,131.16,164.61499999999998,55.239999999999995,59.370000000000005,30.189999999999998,12.97,1132.25,144.39,17.845,148.4,206.75,12.3,105.1,19.68,,46459,6.42,51.773
189.56,133.56,2.585,18.105,4.5,20.269999999999996,82.93,696.475,149.72,9.959999999999999,71.57,55.265,27.752000000000002,163.008,25.71,21.330000000000002,122.13,,273.285,44.77,100.69500000000001,348.09499999999997,20.689999999999998,,4.5,33.57,614.8800000000001,3.22,101.08500000000001,14.379999999999999,65.39,395.25000000000006,,19.335,49.93,53.736000000000004,12.5,60.53,16.32,20.719,44.81,192.35,,108.25100000000002,11.55,,3.9,,37.05,62.589999999999996,68.82900000000001,63.295,54.69,,7.75,38.34,55.5,134.44,,,5.3,242.73000000000002,16.5,21.454,18.64,10.78,15.05,47929,6.35,51.341
,,,,5.0,5.98,69.8,13.98,8.58,,5.221,6.303,5.46,,219.29999999999998,,3.18,,99.45,,4.2,66.655,,,2.6,6.75,,,,10.12,25.07,39.254999999999995,,97.29,7.5,14.76,,,,,,,10.26,4.23,,,8.5,117.28,9.3,24.599999999999998,,,,,30.0,5.0,,,,3.42,,11.28,,,5.29,5.1,,41169,6.345,51.203
36.36,41.63,75.33,13.215,11.5,4.0,65.13,420.99,132.32,8.695,8.54,16.55,75.13,167.996,,11.405000000000001,8.825,,67.5,5.18,16.17,242.71499999999997,13.31,56.459999999999994,12.495,5.945,138.355,,8.88,4.56,,23.545,8.1,36.269999999999996,,11.43,17.75,6.44,,,,158.41,7.215,16.075,173.04,,45.684,11.925,18.924,30.28,30.24,16.25,50.31,,,27.36,3.825,31.29,,48.708,61.74,,,24.4,59.94,,,41749,6.365,51.293
14.239999999999998,263.92999999999995,211.71999999999997,20.25,,67.30000000000001,40.55,733.7409999999999,4.32,28.009999999999998,485.358,128.54,17.691,225.92999999999998,45.12,7.6,,17.0,71.63,64.565,165.28,690.2099999999999,6.235,10.33,5.208,210.82,422.75900000000007,4.41,97.63000000000001,183.615,161.68499999999997,207.435,175.37,15.67,80.03,24.105,51.4,40.82,6.435,36.16,174.52999999999997,192.02999999999997,43.537,100.09,20.490000000000002,28.95,107.475,9.75,49.49,509.035,118.50699999999999,73.29,71.97,10.975,,130.37,3.3,124.55000000000001,333.50199999999995,217.3,56.06,48.24,40.285,,12.605,44.04,,47647,6.389,51.447
,18.52,20.5,9.36,4.05,,,82.36,,,27.869999999999997,18.025,22.53,60.295,,,20.619,5.2,9.4,8.41,3910.6800000000003,49.23,9.88,8.88,,,33.46,,6.44,29.61,7.03,63.36,29.64,5.6,17.71,,9.75,,,,,34.62,,10.14,,14.389999999999999,20.54,,,21.72,27.07,,,6.92,5.0,9.88,,,4.875,72.64,6.24,,9.5,12.33,,,,52459,6.371,50.862
31.299999999999997,30.57,226.385,52.64,22.61,8.64,34.19,387.49000000000007,,132.09,103.50999999999999,33.71,201.66000000000003,158.24,162.4,105.08999999999999,19.880000000000003,6.48,,4.83,103.02999999999999,192.78,30.5,8.43,15.280000000000001,43.475,113.35,38.94,68.61500000000001,519.31,52.35,30.84,20.34,41.69,7.25,5.6,84.52,7.8,,,100.8,78.47,9.66,10.14,84.97999999999999,11.4,18.48,9.81,195.39499999999998,48.480000000000004,93.64,10.14,209.40999999999997,24.64,35.120000000000005,,9.87,17.200000000000003,29.849999999999998,39.71,48.3,10.575,78.7,,,,,54595,6.418,50.221
58.45,75.39999999999999,,71.11999999999999,16.45,7.31,8.385,304.66499999999996,44.46,41.905,73.01499999999999,179.445,35.88,109.03499999999998,7.6,53.16,11.4,25.939999999999998,,6.84,102.03,328.61500000000007,95.705,,3.06,20.5,221.71000000000004,,242.44,93.785,25.53,158.73999999999998,80.9,35.760000000000005,38.129999999999995,16.38,93.47000000000001,,11.16,,38.38,69.50999999999999,18.560000000000002,41.455,7.03,137.87,31.895000000000003,,15.79,230.625,126.39000000000001,55.489999999999995,31.92,34.17,28.42,54.31,36.065,67.73499999999999,32.669999999999995,42.47,19.25,10.52,12.399999999999999,34.3,25.65,29.26,8.64,53940,6.426,50.449
,8.1,,6.0,,,,,,,,,,6.08,,,,7.0,,,,,,,8.67,,4.33,,,,,,,6.68,5.39,,6.75,34.08,,,,,,,,,,,,,0.5,120.0,,,,9.7,,,,,,,,,,,,54669,6.363,49.854
,,,,,,57.68,199.88,14.22,57.870000000000005,63.375,,13.86,53.004999999999995,,10.56,,,12.52,,9.22,2986.5250000000005,46.8,27.36,12.125,10.8,18.8,111.60000000000001,88.19999999999999,80.33,,,34.61,,22.42,,11.2,19.560000000000002,,,18.9,315.145,,,,9.6,23.75,5.1,,44.2,84.75,,26.835,7.2,26.01,,,,103.125,29.64,,,15.0,14.64,96.15,,,54646,6.387,49.946
30.240000000000002,178.32999999999998,,13.02,12.5,39.636,76.865,450.495,29.7,,418.26,111.81000000000002,100.74000000000001,261.345,29.505,40.33,5.18,6.76,219.10500000000002,26.520000000000003,77.08000000000001,159.824,,9.72,9.945,29.7,133.31,,96.59499999999998,11.0,37.84,42.099999999999994,,43.875,139.65,,9.66,,,8.58,6.3,84.94500000000001,,10.84,259.32,7.35,206.54,,31.44,97.03,1.44,,,52.475,6.0,30.2,,26.25,336.01,39.21,53.61,40.0,88.83,,81.075,6.3,,52445,6.422,50.995
44.1,53.5,70.85,17.66,9.44,96.3,65.08500000000001,1684.1349999999998,40.01,15.39,404.15,127.47,192.475,291.19499999999994,31.799999999999997,57.85,25.4,34.370000000000005,53.24,59.31,167.45999999999998,515.98,39.400000000000006,,41.60000000000001,182.05500000000004,240.27000000000004,7.03,90.11999999999999,92.36000000000001,332.01099999999997,99.965,13.68,172.445,111.14000000000001,53.419999999999995,34.435,33.75,63.54,16.335,84.405,63.910000000000004,,137.76999999999998,81.73,45.73,528.595,15.0,11.0,132.045,21.69,27.470000000000002,492.67,54.09,26.564999999999998,59.83,35.58,154.35999999999999,437.14,151.98,67.93,65.61,23.0,6.27,13.14,86.12,30.24,53937,6.452,50.557
1.98,,19.845,,11.7,3.0,27.38,219.63,,30.839999999999996,61.46999999999999,28.509999999999998,33.73,215.79,,23.950000000000003,6.08,4.32,30.4,39.96,94.245,79.53999999999999,7.79,7.25,13.515,26.75,306.525,,36.66,,6.21,14.25,,78.88,28.61,9.0,34.966,33.08,4.4,,10.2,,11.01,35.449999999999996,,5.28,44.13999999999999,16.75,12.62,109.85,42.495,12.24,74.91,5.61,,8.18,34.5,6.6,8.55,15.309999999999999,48.22,16.45,,4.0,,,,41189,6.399,51.114
36.72,213.55,310.14500000000004,110.38,39.9,27.96,14.864,1028.3960000000002,93.12,155.435,138.23000000000002,282.13,73.02,564.1899999999999,246.72,83.95,22.1,65.685,155.58,,711.4499999999999,863.08,148.84,30.92,128.8,60.879999999999995,474.6499999999999,126.925,329.72,174.16500000000002,140.42000000000002,4312.46,273.90999999999997,188.95999999999998,149.4,5419.7300000000005,84.52,261.7,,11.88,178.45,255.22500000000002,56.540000000000006,23.0,183.905,50.555,69.32,17.12,5.72,295.34000000000003,199.85,100.77999999999999,192.67,25.54,951.065,88.35000000000001,46.64,,464.105,162.03000000000003,13.72,226.245,57.86,102.99,78.94999999999999,71.80499999999999,,54636,6.489,49.981
45.64,85.03,211.32500000000005,28.745,17.549999999999997,,63.39,537.55,64.49000000000001,66.02,112.962,99.695,49.45199999999999,526.9,16.61,23.45,21.839999999999996,13.14,82.97999999999999,,72.485,760.9,21.855,10.1,10.45,182.04,321.52399999999994,186.97,586.6,269.96000000000004,74.73,295.72499999999997,,36.38500000000001,62.285000000000004,17.433,57.345000000000006,214.06,,,66.15,59.19,,70.23,8.450000000000001,25.44,267.08000000000004,18.885,46.16,70.11500000000001,70.88,11.97,276.08,18.9,42.54,48.92,,4.83,61.19,94.52599999999998,29.835,104.92,15.2,133.93,4.14,4.2,,46509,6.434,51.673
11.39,,500.0,11.58,5.0,,,41.64,87.4,,,12.6,23.062,35.769999999999996,,5.145,,,,,99.68,5.76,,,,51.84,10.56,,3.36,,,5.7,,,,4.675,6.0,,,,,25.519999999999996,,,,,23.84,,5.1,,,,,13.95,,5.38,,,74.1,,42.18,,,,9.01,,,41069,6.397,51.181
2.15,42.019999999999996,507.63,114.14000000000001,,,,154.68,39.04,103.32999999999998,166.08999999999997,272.82,45.2,253.68499999999997,66.185,40.47,19.38,9.69,30.24,8.1,124.07000000000001,384.42500000000007,13.005,9.805,6.0,35.910000000000004,1445.19,29.64,165.335,266.90500000000003,39.56,148.56,,66.22,8.97,18.365000000000002,135.0,,,,,112.6,9.66,,64.24,18.0,,32.894999999999996,21.310000000000002,33.3,,27.68,82.185,46.379999999999995,,,,17.76,185.87,119.95500000000001,50.595,33.275,,19.25,16.57,12.1,,66706,6.426,49.505
6.51,27.205,357.67999999999995,41.751999999999995,5711.1,7.92,,360.7,98.7,18.58,156.6,24.74,,123.85,15.94,21.2,77.78,10.6,54.0,6.93,40.695,349.67499999999995,67.501,25.3,3.0,,1149.15,327.5,76.41,185.14999999999998,36.92,46.38,17.77,29.650000000000002,83.32000000000001,8.0,63.09,2.07,,,29.7,67.02,,32.4,15.075,31.265,42.849999999999994,39.480000000000004,7.56,21.95,19.950000000000003,58.169999999999995,7.644,10.64,7.85,17.259999999999998,7.92,,47.480000000000004,,4.665,63.0,12.46,3.0,,29.9,,54439,6.476,49.588
225.51,432.89,41.855000000000004,224.941,22.845,135.08,78.28999999999999,1091.4400000000003,77.69,81.77,830.452,24.052,405.198,822.4610000000001,36.49,11.64,,7.986,84.488,152.244,276.50999999999993,1255.7250000000004,1798.945,135.025,25.65,23.955,619.97,25.48,89.765,874.733,413.196,181.20000000000002,100.24,231.09,8.0,44.51,23.75,3.06,,48.645,207.47,377.9,83.97,138.145,354.59000000000003,170.35999999999999,112.08500000000001,15.35,61.07,177.345,122.069,60.565000000000005,53.85,4.165,18.89,19.990000000000002,6.779999999999999,28.6,30.13,118.39999999999999,12.65,99.935,94.842,1.0,98.42500000000001,88.435,,47906,6.438,51.378
20.22,4.68,,54.72,,,,27.950000000000003,,45.998,,5.98,14.559999999999999,24.8,,26.825000000000003,21.8,,,,,572.7700000000001,,,9.48,1.29,79.55999999999999,,5.4,13.96,,67.14,,,,,53.42,10.0,,10.08,3.78,6.66,,,8.19,24.48,6.96,125.0,20.645,9.43,8.924999999999999,,,4.32,,,48.0,,520.4200000000001,33.7,,754.8,,,,,,41747,6.384,51.253
5.6,5.04,7.52,32.38,,,8.19,463.78,38.13,,19.78,64.446,69.9,236.916,2.8,,24.128000000000004,18.6,98.28,,183.13,473.67500000000007,5.06,,4.86,25.901,574.6800000000001,,,165.8,115.255,97.5,19.78,,19.355,29.25,22.8,48.99,4.18,,5.28,15.795000000000002,,7.57,26.8,46.22,,63.03,9.8,251.14999999999998,9.4,39.08,76.155,9.75,66.82,8.16,7.65,,27.519999999999996,18.240000000000002,289.5,,4.672,5.1,,,14.04,41748,6.408,51.242
167.5,129.72,97.21999999999998,12.24,9.1,8.22,153.29999999999998,103.93,16.6,18.54,15.825,,41.82,81.875,51.56999999999999,4.58,14.45,29.28,29.9,24.05,10.81,188.495,25.5,5.72,,8.4,247.015,,104.84,162.49,15.940000000000001,45.50000000000001,,17.685000000000002,33.9,24.7,,48.53,,,,64.75,11.535,,9.12,32.370000000000005,37.9,8.82,15.045,92.11,18.0,368.06,162.68,9.88,13.25,9.88,,,25.0,385.25,7.6,8.1,,,35.2,,,54668,6.428,49.871
